group1,group2,group3,group4,id,x,y,z
1.0854244260859e+16,1.1818973277588e+16,5.0045418207843e+15,2.1239238040609e+16,24.088888888889,24.088888888889,1.625,0
1.0770864382745e+16,1.1817662914429e+16,5.0196095552608e+15,2.1323366872097e+16,24.362626262626,24.362626262626,1.625,0
1.0692383184423e+16,1.1816889845574e+16,5.0340107465453e+15,2.1402934190432e+16,24.636363636364,24.636363636364,1.625,0
1.0618977500443e+16,1.181676634708e+16,5.0477962312101e+15,2.1477988302135e+16,24.910101010101,24.910101010101,1.625,0
1.0550688223531e+16,1.181727757116e+16,5.0608936800808e+15,2.154823659026e+16,25.183838383838,25.183838383838,1.625,0
1.048989436554e+16,1.1817790105502e+16,5.0726140810095e+15,2.1611219381234e+16,25.457575757576,25.457575757576,1.625,0
1.0438423121208e+16,1.1818083819127e+16,5.0826305342629e+15,2.1665344985127e+16,25.731313131313,25.731313131313,1.625,0
1.0396777905381e+16,1.1818225306606e+16,5.090801083195e+15,2.1709702378068e+16,26.005050505051,26.005050505051,1.625,0
1.0364054343031e+16,1.1818282279419e+16,5.0972607621074e+15,2.1744888352048e+16,26.278787878788,26.278787878788,1.625,0
1.0340706379113e+16,1.1818291549525e+16,5.1018917207924e+15,2.1770181068727e+16,26.552525252525,26.552525252525,1.625,0
1.0326973276505e+16,1.1818285152728e+16,5.1046236405582e+15,2.1785127587442e+16,26.826262626263,26.826262626263,1.625,0
1.0321892063002e+16,1.1818280607303e+16,5.1056360131582e+15,2.1790671093106e+16,27.1,27.1,1.625,0
